from,to,change,from_score,to_score,from_ukeire_count,to_ukeire_count,from_fixed_ryanmen_count,to_fixed_ryanmen_count
445669m,344566m,ツモ3m / 打9m,"(3, 1, 19, 12, 6.55)","(11, 4, 4, 15, 8.58824)",3,11,0,1
445669m,444566m,ツモ4m / 打9m,"(3, 1, 19, 12, 6.55)","(12, 5, 1, 14, 6.73333)",3,12,0,1
445669m,445666m,ツモ6m / 打9m,"(3, 1, 19, 12, 6.55)","(12, 5, 1, 14, 6.73333)",3,12,0,1
445669m,445667m,ツモ7m / 打9m,"(3, 1, 19, 12, 6.55)","(11, 4, 4, 15, 8.58824)",3,11,0,1
445669m,445668m,ツモ8m / 打9m,"(3, 1, 19, 12, 6.55)","(7, 2, 8, 12, 6.78947)",3,7,0,0
445669m,445699m,ツモ9m / 打6m,"(3, 1, 19, 12, 6.55)","(4, 2, 6, 8, 5.17647)",3,4,0,0
445677m,244567m,ツモ2m / 打7m,"(6, 3, 12, 15, 9.5)","(8, 3, 5, 15, 7.7)",6,8,0,0
445677m,344567m,ツモ3m / 打7m,"(6, 3, 12, 15, 9.5)","(15, 5, 0, 15, 9.1875)",6,15,0,1
445677m,445567m,ツモ5m / 打7m,"(6, 3, 12, 15, 9.5)","(11, 4, 4, 15, 8.82353)",6,11,0,1
445677m,456677m,ツモ6m / 打4m,"(6, 3, 12, 15, 9.5)","(11, 4, 4, 15, 8.82353)",6,11,0,1
445677m,456778m,ツモ8m / 打4m,"(6, 3, 12, 15, 9.5)","(15, 5, 0, 15, 9.1875)",6,15,0,1
445677m,456779m,ツモ9m / 打4m,"(6, 3, 12, 15, 9.5)","(8, 3, 5, 15, 7.7)",6,8,0,0
445679m,344567m,ツモ3m / 打9m,"(8, 3, 5, 15, 7.42105)","(15, 5, 0, 15, 9.1875)",8,15,0,1
445679m,445567m,ツモ5m / 打9m,"(8, 3, 5, 15, 7.42105)","(11, 4, 4, 15, 8.82353)",8,11,0,1
445679m,445667m,ツモ6m / 打9m,"(8, 3, 5, 15, 7.42105)","(11, 4, 4, 15, 8.58824)",8,11,0,1
445688m,344568m,ツモ3m / 打8m,"(4, 2, 10, 15, 7)","(11, 3, 1, 14, 6.84211)",4,11,0,1
445688m,444688m,ツモ4m / 打5m,"(4, 2, 10, 15, 7)","(8, 3, 0, 8, 5.07143)",4,8,0,0
445688m,445568m,ツモ5m / 打8m,"(4, 2, 10, 15, 7)","(7, 2, 5, 16, 7.76471)",4,7,0,1
445688m,445678m,ツモ7m / 打8m,"(4, 2, 10, 15, 7)","(15, 5, 0, 15, 8.1875)",4,15,0,1
445688m,456688m,ツモ6m / 打4m,"(4, 2, 10, 15, 7)","(8, 3, 1, 11, 5.66667)",4,8,0,0
445688m,456889m,ツモ9m / 打4m,"(4, 2, 10, 15, 7)","(8, 3, 0, 8, 5.14286)",4,8,0,0
445689m,344568m,ツモ3m / 打9m,"(4, 1, 9, 11, 5.45455)","(11, 3, 1, 14, 6.84211)",4,11,0,1
445689m,444568m,ツモ4m / 打9m,"(4, 1, 9, 11, 5.45455)","(7, 3, 7, 16, 6.86364)",4,7,0,1
445689m,445568m,ツモ5m / 打9m,"(4, 1, 9, 11, 5.45455)","(7, 2, 5, 16, 7.76471)",4,7,0,1
445689m,445668m,ツモ6m / 打9m,"(4, 1, 9, 11, 5.45455)","(7, 2, 8, 12, 6.78947)",4,7,0,0
445689m,456889m,ツモ8m / 打4m,"(4, 1, 9, 11, 5.45455)","(8, 3, 0, 8, 5.14286)",4,8,0,0
445689m,456899m,ツモ9m / 打4m,"(4, 1, 9, 11, 5.45455)","(8, 3, 0, 8, 4.57143)",4,8,0,0
445699m,344569m,ツモ3m / 打9m,"(4, 2, 6, 8, 5.17647)","(7, 2, 7, 15, 6.72727)",4,7,0,1
445699m,444569m,ツモ4m / 打9m,"(4, 2, 6, 8, 5.17647)","(7, 3, 4, 16, 6.47368)",4,7,0,1
445699m,445569m,ツモ5m / 打9m,"(4, 2, 6, 8, 5.17647)","(7, 2, 5, 16, 6.88235)",4,7,0,1
445699m,445679m,ツモ7m / 打9m,"(4, 2, 6, 8, 5.17647)","(8, 3, 5, 15, 7.42105)",4,8,0,0
445699m,456899m,ツモ8m / 打4m,"(4, 2, 6, 8, 5.17647)","(8, 3, 0, 8, 4.57143)",4,8,0,0
446666m,344666m,ツモ3m / 打6m,"(8, 3, 1, 12, 6.33333)","(12, 4, 0, 12, 6.90909)",8,12,0,1
446666m,466667m,ツモ7m / 打4m,"(8, 3, 1, 12, 6.33333)","(8, 2, 1, 12, 6.66667)",8,8,0,1
446667m,244666m,ツモ2m / 打7m,"(4, 2, 10, 14, 7.75)","(8, 3, 1, 12, 5.85714)",4,8,0,0
446667m,344666m,ツモ3m / 打7m,"(4, 2, 10, 14, 7.75)","(12, 4, 0, 12, 6.90909)",4,12,0,1
446667m,456667m,ツモ5m / 打4m,"(4, 2, 10, 14, 7.75)","(14, 5, 0, 12, 7.11765)",4,14,0,1
446667m,466667m,ツモ6m / 打4m,"(4, 2, 10, 14, 7.75)","(8, 2, 1, 12, 6.66667)",4,8,0,1
446667m,466678m,ツモ8m / 打4m,"(4, 2, 10, 14, 7.75)","(11, 4, 2, 16, 6.89474)",4,11,0,1
446668m,244666m,ツモ2m / 打8m,"(4, 2, 10, 12, 7.3125)","(8, 3, 1, 12, 5.85714)",4,8,0,0
446668m,344666m,ツモ3m / 打8m,"(4, 2, 10, 12, 7.3125)","(12, 4, 0, 12, 6.90909)",4,12,0,1
446668m,445666m,ツモ5m / 打8m,"(4, 2, 10, 12, 7.3125)","(12, 5, 1, 14, 6.73333)",4,12,0,1
446668m,446666m,ツモ6m / 打8m,"(4, 2, 10, 12, 7.3125)","(8, 3, 1, 12, 6.33333)",4,8,0,0
446668m,466678m,ツモ7m / 打4m,"(4, 2, 10, 12, 7.3125)","(11, 4, 2, 16, 6.89474)",4,11,0,1
446669m,244666m,ツモ2m / 打9m,"(4, 2, 6, 12, 6)","(8, 3, 1, 12, 5.85714)",4,8,0,0
446669m,344666m,ツモ3m / 打9m,"(4, 2, 6, 12, 6)","(12, 4, 0, 12, 6.90909)",4,12,0,1
446669m,445666m,ツモ5m / 打9m,"(4, 2, 6, 12, 6)","(12, 5, 1, 14, 6.73333)",4,12,0,1
446669m,446666m,ツモ6m / 打9m,"(4, 2, 6, 12, 6)","(8, 3, 1, 12, 6.33333)",4,8,0,0
446678m,344678m,ツモ3m / 打6m,"(8, 3, 2, 12, 6.73333)","(12, 4, 0, 12, 7.66667)",8,12,0,1
446678m,466678m,ツモ6m / 打4m,"(8, 3, 2, 12, 6.73333)","(11, 4, 2, 16, 6.89474)",8,11,0,1
446777m,344777m,ツモ3m / 打6m,"(8, 3, 1, 12, 6.21429)","(12, 4, 0, 12, 6.90909)",8,12,0,1
446777m,467777m,ツモ7m / 打4m,"(8, 3, 1, 12, 6.21429)","(8, 2, 1, 12, 6.93333)",8,8,0,1
446778m,244678m,ツモ2m / 打7m,"(4, 2, 13, 15, 7.55556)","(8, 3, 2, 15, 6.875)",4,8,0,0
446778m,344678m,ツモ3m / 打7m,"(4, 2, 13, 15, 7.55556)","(12, 4, 0, 12, 7.66667)",4,12,0,1
446778m,446678m,ツモ6m / 打7m,"(4, 2, 13, 15, 7.55556)","(8, 3, 2, 12, 6.73333)",4,8,0,0
446778m,446777m,ツモ7m / 打8m,"(4, 2, 13, 15, 7.55556)","(8, 3, 1, 12, 6.21429)",4,8,0,0
446778m,446789m,ツモ9m / 打7m,"(4, 2, 13, 15, 7.55556)","(8, 3, 2, 12, 6.63158)",4,8,0,0
446778m,456778m,ツモ5m / 打4m,"(4, 2, 13, 15, 7.55556)","(15, 5, 0, 15, 9.1875)",4,15,0,1
446778m,467788m,ツモ8m / 打4m,"(4, 2, 13, 15, 7.55556)","(7, 2, 7, 16, 8)",4,7,0,1
446788m,244678m,ツモ2m / 打8m,"(4, 2, 12, 15, 7.44444)","(8, 3, 2, 15, 6.875)",4,8,0,0
446788m,344678m,ツモ3m / 打8m,"(4, 2, 12, 15, 7.44444)","(12, 4, 0, 12, 7.66667)",4,12,0,1
446788m,445678m,ツモ5m / 打8m,"(4, 2, 12, 15, 7.44444)","(15, 5, 0, 15, 8.1875)",4,15,0,1
446788m,446678m,ツモ6m / 打8m,"(4, 2, 12, 15, 7.44444)","(8, 3, 2, 12, 6.73333)",4,8,0,0
446788m,446789m,ツモ9m / 打8m,"(4, 2, 12, 15, 7.44444)","(8, 3, 2, 12, 6.63158)",4,8,0,0
446788m,446888m,ツモ8m / 打7m,"(4, 2, 12, 15, 7.44444)","(8, 3, 1, 12, 6.21429)",4,8,0,0
446788m,467788m,ツモ7m / 打4m,"(4, 2, 12, 15, 7.44444)","(7, 2, 7, 16, 8)",4,7,0,1
446789m,344678m,ツモ3m / 打9m,"(8, 3, 2, 12, 6.63158)","(12, 4, 0, 12, 7.66667)",8,12,0,1
446888m,344888m,ツモ3m / 打6m,"(8, 3, 1, 12, 6.21429)","(12, 4, 0, 12, 6.90909)",8,12,0,1
446999m,344999m,ツモ3m / 打6m,"(8, 3, 1, 12, 6.46154)","(12, 4, 0, 12, 6.90909)",8,12,0,1
446999m,467999m,ツモ7m / 打4m,"(8, 3, 1, 12, 6.46154)","(8, 2, 2, 12, 7.05882)",8,8,0,1
447777m,244777m,ツモ2m / 打7m,"(4, 2, 8, 12, 7.07692)","(8, 3, 1, 12, 5.84615)",4,8,0,0
447777m,344777m,ツモ3m / 打7m,"(4, 2, 8, 12, 7.07692)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447777m,445777m,ツモ5m / 打7m,"(4, 2, 8, 12, 7.07692)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447777m,467777m,ツモ6m / 打4m,"(4, 2, 8, 12, 7.07692)","(8, 2, 1, 12, 6.93333)",4,8,0,1
447777m,477778m,ツモ8m / 打4m,"(4, 2, 8, 12, 7.07692)","(8, 2, 1, 12, 6.85714)",4,8,0,1
447778m,244777m,ツモ2m / 打8m,"(4, 2, 8, 12, 6.375)","(8, 3, 1, 12, 5.84615)",4,8,0,0
447778m,344777m,ツモ3m / 打8m,"(4, 2, 8, 12, 6.375)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447778m,445777m,ツモ5m / 打8m,"(4, 2, 8, 12, 6.375)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447778m,446777m,ツモ6m / 打8m,"(4, 2, 8, 12, 6.375)","(8, 3, 1, 12, 6.21429)",4,8,0,0
447778m,477778m,ツモ7m / 打4m,"(4, 2, 8, 12, 6.375)","(8, 2, 1, 12, 6.85714)",4,8,0,1
447779m,244777m,ツモ2m / 打9m,"(4, 2, 6, 12, 6.06667)","(8, 3, 1, 12, 5.84615)",4,8,0,0
447779m,344777m,ツモ3m / 打9m,"(4, 2, 6, 12, 6.06667)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447779m,445777m,ツモ5m / 打9m,"(4, 2, 6, 12, 6.06667)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447779m,446777m,ツモ6m / 打9m,"(4, 2, 6, 12, 6.06667)","(8, 3, 1, 12, 6.21429)",4,8,0,0
447789m,244789m,ツモ2m / 打7m,"(4, 2, 8, 12, 6.11765)","(8, 3, 1, 12, 6)",4,8,0,0
447789m,344789m,ツモ3m / 打7m,"(4, 2, 8, 12, 6.11765)","(12, 4, 0, 12, 7.33333)",4,12,0,1
447789m,445789m,ツモ5m / 打7m,"(4, 2, 8, 12, 6.11765)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447789m,446789m,ツモ6m / 打7m,"(4, 2, 8, 12, 6.11765)","(8, 3, 2, 12, 6.63158)",4,8,0,0
447789m,477889m,ツモ8m / 打4m,"(4, 2, 8, 12, 6.11765)","(7, 2, 6, 12, 6.33333)",4,7,0,1
447888m,244888m,ツモ2m / 打7m,"(4, 2, 8, 12, 6.375)","(8, 3, 1, 12, 5.84615)",4,8,0,0
447888m,344888m,ツモ3m / 打7m,"(4, 2, 8, 12, 6.375)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447888m,445888m,ツモ5m / 打7m,"(4, 2, 8, 12, 6.375)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447888m,446888m,ツモ6m / 打7m,"(4, 2, 8, 12, 6.375)","(8, 3, 1, 12, 6.21429)",4,8,0,0
447888m,478888m,ツモ8m / 打4m,"(4, 2, 8, 12, 6.375)","(8, 2, 1, 12, 6.85714)",4,8,0,1
447889m,244789m,ツモ2m / 打8m,"(4, 2, 8, 12, 6.11765)","(8, 3, 1, 12, 6)",4,8,0,0
447889m,344789m,ツモ3m / 打8m,"(4, 2, 8, 12, 6.11765)","(12, 4, 0, 12, 7.33333)",4,12,0,1
447889m,445789m,ツモ5m / 打8m,"(4, 2, 8, 12, 6.11765)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447889m,446789m,ツモ6m / 打8m,"(4, 2, 8, 12, 6.11765)","(8, 3, 2, 12, 6.63158)",4,8,0,0
447889m,477889m,ツモ7m / 打4m,"(4, 2, 8, 12, 6.11765)","(7, 2, 6, 12, 6.33333)",4,7,0,1
447899m,244789m,ツモ2m / 打9m,"(4, 2, 8, 12, 6.3125)","(8, 3, 1, 12, 6)",4,8,0,0
447899m,344789m,ツモ3m / 打9m,"(4, 2, 8, 12, 6.3125)","(12, 4, 0, 12, 7.33333)",4,12,0,1
447899m,445789m,ツモ5m / 打9m,"(4, 2, 8, 12, 6.3125)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447899m,446789m,ツモ6m / 打9m,"(4, 2, 8, 12, 6.3125)","(8, 3, 2, 12, 6.63158)",4,8,0,0
447899m,478999m,ツモ9m / 打4m,"(4, 2, 8, 12, 6.3125)","(7, 3, 8, 12, 6.27273)",4,7,0,1
447999m,244999m,ツモ2m / 打7m,"(4, 2, 8, 12, 6.6)","(8, 3, 1, 12, 5.84615)",4,8,0,0
447999m,344999m,ツモ3m / 打7m,"(4, 2, 8, 12, 6.6)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447999m,445999m,ツモ5m / 打7m,"(4, 2, 8, 12, 6.6)","(12, 4, 0, 12, 6.90909)",4,12,0,1
447999m,467999m,ツモ6m / 打4m,"(4, 2, 8, 12, 6.6)","(8, 2, 2, 12, 7.05882)",4,8,0,1
447999m,478999m,ツモ8m / 打4m,"(4, 2, 8, 12, 6.6)","(7, 3, 8, 12, 6.27273)",4,7,0,1
448888m,244888m,ツモ2m / 打8m,"(4, 2, 8, 12, 7.07692)","(8, 3, 1, 12, 5.84615)",4,8,0,0
448888m,344888m,ツモ3m / 打8m,"(4, 2, 8, 12, 7.07692)","(12, 4, 0, 12, 6.90909)",4,12,0,1
448888m,445888m,ツモ5m / 打8m,"(4, 2, 8, 12, 7.07692)","(12, 4, 0, 12, 6.90909)",4,12,0,1
448888m,446888m,ツモ6m / 打8m,"(4, 2, 8, 12, 7.07692)","(8, 3, 1, 12, 6.21429)",4,8,0,0
448888m,478888m,ツモ7m / 打4m,"(4, 2, 8, 12, 7.07692)","(8, 2, 1, 12, 6.85714)",4,8,0,1
448889m,244888m,ツモ2m / 打9m,"(4, 2, 6, 12, 6.06667)","(8, 3, 1, 12, 5.84615)",4,8,0,0
448889m,344888m,ツモ3m / 打9m,"(4, 2, 6, 12, 6.06667)","(12, 4, 0, 12, 6.90909)",4,12,0,1
448889m,445888m,ツモ5m / 打9m,"(4, 2, 6, 12, 6.06667)","(12, 4, 0, 12, 6.90909)",4,12,0,1
448889m,446888m,ツモ6m / 打9m,"(4, 2, 6, 12, 6.06667)","(8, 3, 1, 12, 6.21429)",4,8,0,0
448999m,244999m,ツモ2m / 打8m,"(4, 2, 8, 12, 6.6)","(8, 3, 1, 12, 5.84615)",4,8,0,0
448999m,344999m,ツモ3m / 打8m,"(4, 2, 8, 12, 6.6)","(12, 4, 0, 12, 6.90909)",4,12,0,1
448999m,445999m,ツモ5m / 打8m,"(4, 2, 8, 12, 6.6)","(12, 4, 0, 12, 6.90909)",4,12,0,1
448999m,446999m,ツモ6m / 打8m,"(4, 2, 8, 12, 6.6)","(8, 3, 1, 12, 6.46154)",4,8,0,0
448999m,478999m,ツモ7m / 打4m,"(4, 2, 8, 12, 6.6)","(7, 3, 8, 12, 6.27273)",4,7,0,1
449999m,244999m,ツモ2m / 打9m,"(4, 2, 6, 12, 6.46154)","(8, 3, 1, 12, 5.84615)",4,8,0,0
449999m,344999m,ツモ3m / 打9m,"(4, 2, 6, 12, 6.46154)","(12, 4, 0, 12, 6.90909)",4,12,0,1
449999m,445999m,ツモ5m / 打9m,"(4, 2, 6, 12, 6.46154)","(12, 4, 0, 12, 6.90909)",4,12,0,1
449999m,446999m,ツモ6m / 打9m,"(4, 2, 6, 12, 6.46154)","(8, 3, 1, 12, 6.46154)",4,8,0,0
455557m,445555m,ツモ4m / 打7m,"(8, 2, 1, 12, 6.66667)","(12, 4, 0, 8, 6.4)",8,12,1,1
455558m,445555m,ツモ4m / 打8m,"(8, 2, 1, 12, 6.46154)","(12, 4, 0, 8, 6.4)",8,12,1,1
455559m,445555m,ツモ4m / 打9m,"(8, 2, 1, 12, 6.15385)","(12, 4, 0, 8, 6.4)",8,12,1,1
455566m,345556m,ツモ3m / 打6m,"(12, 5, 1, 14, 6.46667)","(14, 5, 0, 12, 7.11765)",12,14,1,1
455568m,345556m,ツモ3m / 打8m,"(7, 3, 5, 14, 6.13636)","(14, 5, 0, 12, 7.11765)",7,14,0,1
455568m,445556m,ツモ4m / 打8m,"(7, 3, 5, 14, 6.13636)","(12, 5, 1, 14, 6.46667)",7,12,0,1
455568m,455566m,ツモ6m / 打8m,"(7, 3, 5, 14, 6.13636)","(12, 5, 1, 14, 6.46667)",7,12,0,1
455568m,555688m,ツモ8m / 打4m,"(7, 3, 5, 14, 6.13636)","(8, 3, 0, 8, 5.07143)",7,8,0,0
455569m,245556m,ツモ2m / 打9m,"(3, 2, 22, 14, 6.73913)","(7, 3, 5, 14, 6.13636)",3,7,0,0
455569m,345556m,ツモ3m / 打9m,"(3, 2, 22, 14, 6.73913)","(14, 5, 0, 12, 7.11765)",3,14,0,1
455569m,445556m,ツモ4m / 打9m,"(3, 2, 22, 14, 6.73913)","(12, 5, 1, 14, 6.46667)",3,12,0,1
455569m,455566m,ツモ6m / 打9m,"(3, 2, 22, 14, 6.73913)","(12, 5, 1, 14, 6.46667)",3,12,0,1
455569m,455567m,ツモ7m / 打9m,"(3, 2, 22, 14, 6.73913)","(14, 5, 0, 12, 7.11765)",3,14,0,1
455569m,455568m,ツモ8m / 打9m,"(3, 2, 22, 14, 6.73913)","(7, 3, 5, 14, 6.13636)",3,7,0,0
455569m,455699m,ツモ9m / 打5m,"(3, 2, 22, 14, 6.73913)","(4, 2, 6, 11, 5.35294)",3,4,0,0
455577m,345557m,ツモ3m / 打7m,"(4, 2, 10, 14, 7.75)","(11, 4, 2, 16, 6.75)",4,11,0,1
455577m,455557m,ツモ5m / 打7m,"(4, 2, 10, 14, 7.75)","(8, 2, 1, 12, 6.66667)",4,8,0,1
455577m,455567m,ツモ6m / 打7m,"(4, 2, 10, 14, 7.75)","(14, 5, 0, 12, 7.11765)",4,14,0,1
455577m,555778m,ツモ8m / 打4m,"(4, 2, 10, 14, 7.75)","(12, 4, 0, 12, 6.90909)",4,12,0,1
455577m,555779m,ツモ9m / 打4m,"(4, 2, 10, 14, 7.75)","(8, 3, 1, 12, 5.85714)",4,8,0,0
455578m,345557m,ツモ3m / 打8m,"(8, 2, 3, 12, 7.17647)","(11, 4, 2, 16, 6.75)",8,11,1,1
455578m,555778m,ツモ7m / 打4m,"(8, 2, 3, 12, 7.17647)","(12, 4, 0, 12, 6.90909)",8,12,1,1
455578m,555788m,ツモ8m / 打4m,"(8, 2, 3, 12, 7.17647)","(12, 4, 0, 12, 6.54545)",8,12,1,1
455579m,345557m,ツモ3m / 打9m,"(4, 1, 11, 14, 6.52381)","(11, 4, 2, 16, 6.75)",4,11,0,1
455579m,455557m,ツモ5m / 打9m,"(4, 1, 11, 14, 6.52381)","(8, 2, 1, 12, 6.66667)",4,8,0,1
455579m,455567m,ツモ6m / 打9m,"(4, 1, 11, 14, 6.52381)","(14, 5, 0, 12, 7.11765)",4,14,0,1
455579m,555779m,ツモ7m / 打4m,"(4, 1, 11, 14, 6.52381)","(8, 3, 1, 12, 5.85714)",4,8,0,0
455579m,555799m,ツモ9m / 打4m,"(4, 1, 11, 14, 6.52381)","(8, 3, 0, 8, 4.78571)",4,8,0,0
455588m,345558m,ツモ3m / 打8m,"(4, 2, 7, 12, 5.875)","(7, 3, 7, 16, 6.73913)",4,7,0,1
455588m,455558m,ツモ5m / 打8m,"(4, 2, 7, 12, 5.875)","(8, 2, 1, 12, 6.46154)",4,8,0,1
455588m,555688m,ツモ6m / 打4m,"(4, 2, 7, 12, 5.875)","(8, 3, 0, 8, 5.07143)",4,8,0,0
455588m,555788m,ツモ7m / 打4m,"(4, 2, 7, 12, 5.875)","(12, 4, 0, 12, 6.54545)",4,12,0,1
455588m,555889m,ツモ9m / 打4m,"(4, 2, 7, 12, 5.875)","(8, 3, 0, 8, 4.61538)",4,8,0,0
455589m,345558m,ツモ3m / 打9m,"(4, 1, 7, 8, 5.14286)","(7, 3, 7, 16, 6.73913)",4,7,0,1
455589m,455558m,ツモ5m / 打9m,"(4, 1, 7, 8, 5.14286)","(8, 2, 1, 12, 6.46154)",4,8,0,1
455589m,455568m,ツモ6m / 打9m,"(4, 1, 7, 8, 5.14286)","(7, 3, 5, 14, 6.13636)",4,7,0,0
455589m,555889m,ツモ8m / 打4m,"(4, 1, 7, 8, 5.14286)","(8, 3, 0, 8, 4.61538)",4,8,0,0
455589m,555899m,ツモ9m / 打4m,"(4, 1, 7, 8, 5.14286)","(8, 3, 0, 8, 4.30769)",4,8,0,0
455599m,345559m,ツモ3m / 打9m,"(4, 2, 4, 8, 4.875)","(7, 3, 5, 16, 6.31818)",4,7,0,1
455599m,455559m,ツモ5m / 打9m,"(4, 2, 4, 8, 4.875)","(8, 2, 1, 12, 6.15385)",4,8,0,1
455599m,555799m,ツモ7m / 打4m,"(4, 2, 4, 8, 4.875)","(8, 3, 0, 8, 4.78571)",4,8,0,0
455599m,555899m,ツモ8m / 打4m,"(4, 2, 4, 8, 4.875)","(8, 3, 0, 8, 4.30769)",4,8,0,0
455668m,345566m,ツモ3m / 打8m,"(7, 2, 7, 16, 7.38889)","(11, 4, 4, 15, 8.82353)",7,11,1,1
455668m,455566m,ツモ5m / 打8m,"(7, 2, 7, 16, 7.38889)","(12, 5, 1, 14, 6.46667)",7,12,1,1
455668m,455666m,ツモ6m / 打8m,"(7, 2, 7, 16, 7.38889)","(16, 6, 0, 11, 6.33333)",7,16,1,1
455668m,456688m,ツモ8m / 打5m,"(7, 2, 7, 16, 7.38889)","(8, 3, 1, 11, 5.66667)",7,8,1,0
455669m,345566m,ツモ3m / 打9m,"(7, 2, 3, 16, 6.5625)","(11, 4, 4, 15, 8.82353)",7,11,1,1
455669m,455566m,ツモ5m / 打9m,"(7, 2, 3, 16, 6.5625)","(12, 5, 1, 14, 6.46667)",7,12,1,1
455669m,455666m,ツモ6m / 打9m,"(7, 2, 3, 16, 6.5625)","(16, 6, 0, 11, 6.33333)",7,16,1,1
455677m,455567m,ツモ5m / 打7m,"(11, 4, 4, 15, 8.58824)","(14, 5, 0, 12, 7.11765)",11,14,1,1
455677m,455678m,ツモ8m / 打7m,"(11, 4, 4, 15, 8.58824)","(15, 5, 0, 15, 9.26667)",11,15,1,1
455679m,455567m,ツモ5m / 打9m,"(11, 3, 1, 14, 7.17647)","(14, 5, 0, 12, 7.11765)",11,14,1,1
455688m,345688m,ツモ3m / 打5m,"(4, 2, 11, 15, 7.05882)","(8, 3, 2, 11, 6.25)",4,8,0,0
455688m,445568m,ツモ4m / 打8m,"(4, 2, 11, 15, 7.05882)","(7, 2, 5, 16, 7.76471)",4,7,0,1
455688m,455678m,ツモ7m / 打8m,"(4, 2, 11, 15, 7.05882)","(15, 5, 0, 15, 9.26667)",4,15,0,1
455688m,456688m,ツモ6m / 打5m,"(4, 2, 11, 15, 7.05882)","(8, 3, 1, 11, 5.66667)",4,8,0,0
455688m,456889m,ツモ9m / 打5m,"(4, 2, 11, 15, 7.05882)","(8, 3, 0, 8, 5.14286)",4,8,0,0
455688m,555688m,ツモ5m / 打4m,"(4, 2, 11, 15, 7.05882)","(8, 3, 0, 8, 5.07143)",4,8,0,0
455689m,345568m,ツモ3m / 打9m,"(4, 1, 9, 8, 5.4)","(7, 2, 10, 15, 7.45455)",4,7,0,1
455689m,445568m,ツモ4m / 打9m,"(4, 1, 9, 8, 5.4)","(7, 2, 5, 16, 7.76471)",4,7,0,1
455689m,455568m,ツモ5m / 打9m,"(4, 1, 9, 8, 5.4)","(7, 3, 5, 14, 6.13636)",4,7,0,0
455689m,455668m,ツモ6m / 打9m,"(4, 1, 9, 8, 5.4)","(7, 2, 7, 16, 7.38889)",4,7,0,1
455689m,456889m,ツモ8m / 打5m,"(4, 1, 9, 8, 5.4)","(8, 3, 0, 8, 5.14286)",4,8,0,0
455689m,456899m,ツモ9m / 打5m,"(4, 1, 9, 8, 5.4)","(8, 3, 0, 8, 4.57143)",4,8,0,0
455699m,345569m,ツモ3m / 打9m,"(4, 2, 6, 11, 5.35294)","(7, 2, 6, 15, 6.66667)",4,7,0,1
455699m,445569m,ツモ4m / 打9m,"(4, 2, 6, 11, 5.35294)","(7, 2, 5, 16, 6.88235)",4,7,0,1
455699m,455669m,ツモ6m / 打9m,"(4, 2, 6, 11, 5.35294)","(7, 2, 3, 16, 6.5625)",4,7,0,1
455699m,455679m,ツモ7m / 打9m,"(4, 2, 6, 11, 5.35294)","(11, 3, 1, 14, 7.17647)",4,11,0,1
455699m,456899m,ツモ8m / 打5m,"(4, 2, 6, 11, 5.35294)","(8, 3, 0, 8, 4.57143)",4,8,0,0
456668m,445666m,ツモ4m / 打8m,"(11, 4, 2, 16, 6.16667)","(12, 5, 1, 14, 6.73333)",11,12,1,1
456668m,455666m,ツモ5m / 打8m,"(11, 4, 2, 16, 6.16667)","(16, 6, 0, 11, 6.33333)",11,16,1,1
456669m,445666m,ツモ4m / 打9m,"(7, 3, 4, 16, 6.55)","(12, 5, 1, 14, 6.73333)",7,12,1,1
456669m,455666m,ツモ5m / 打9m,"(7, 3, 4, 16, 6.55)","(16, 6, 0, 11, 6.33333)",7,16,1,1
456669m,456667m,ツモ7m / 打9m,"(7, 3, 4, 16, 6.55)","(14, 5, 0, 12, 7.11765)",7,14,1,1
456669m,456668m,ツモ8m / 打9m,"(7, 3, 4, 16, 6.55)","(11, 4, 2, 16, 6.16667)",7,11,1,1
456677m,345667m,ツモ3m / 打7m,"(11, 4, 4, 15, 8.82353)","(15, 5, 0, 15, 9.1875)",11,15,1,1
456677m,456667m,ツモ6m / 打7m,"(11, 4, 4, 15, 8.82353)","(14, 5, 0, 12, 7.11765)",11,14,1,1
456679m,245667m,ツモ2m / 打9m,"(7, 2, 10, 15, 7.8)","(11, 3, 1, 14, 6.84211)",7,11,1,1
456679m,345667m,ツモ3m / 打9m,"(7, 2, 10, 15, 7.8)","(15, 5, 0, 15, 9.1875)",7,15,1,1
456679m,445667m,ツモ4m / 打9m,"(7, 2, 10, 15, 7.8)","(11, 4, 4, 15, 8.58824)",7,11,1,1
456679m,456667m,ツモ6m / 打9m,"(7, 2, 10, 15, 7.8)","(14, 5, 0, 12, 7.11765)",7,14,1,1
456679m,456677m,ツモ7m / 打9m,"(7, 2, 10, 15, 7.8)","(11, 4, 4, 15, 8.82353)",7,11,1,1
